filename,emotion,category,rationale,emotion_encoded
bice-lazzari_senza-titolo-1952(1).jpg,sadness,MAX,That black blob on the right seems to be a downer to the rest of the painting. The black spot looks like a big screaming crying mouth the line work is creepy,4
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MIN,"looks like a Christmas tree richly decorated This looks like a delightful outer space explosion! More colors used in the art provides a nice treat to the eyes and hence evokes least feat intensity. looks like richly decorated Christmas tree The figures in the picture suggest stars and evoke wonder more than fear Looks like fruit string art design makes me think of something mechanical, sort of like gears/cogs pastel colours, some shapes look like flowers",2
christo-coetzee_et-in-arcadia-ego-1964.jpg,fear,MAX,"I have a fear of deep water because I can't see what's beneath the surface. This image is the kind of thing I am afraid MIGHT be underneath--all kinds of weird, poisonous jellyfish and weird creatures. DARK DISGUST FIGURE",2
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MIN,"Too dark and the images are just clumped together. it looks depressing dark, irregular, random dark color make me unhappy",3
christo-coetzee_et-in-arcadia-ego-1964.jpg,happiness,MAX,"objects in the picture It looks like a christmas tree LIKE A MODERN ART Looks like a galaxy of celestial beings, all in harmony. colourful,lots going on attractive design and color LIKE A MODERN ART It gives me an impression of a field of flowers, which is something that makes me happy.",3
francis-bott_ailes-1961.jpg,fear,MIN,looks like a pair of t-shirts It's pretty bland but The other ones look insane This design appears to be an ordinary coat and hence evokes fear least intensely,2
francis-bott_ailes-1961.jpg,fear,MAX,"darkness,design and appearance BLACK  AND DARK SHADOW paint little collapse ghost coming this way looks like a ghostly figure in a tomb The two black masses seem to pushing down and crushing the white mass. HAVE SOME FIGURES paint little collapse paint little collapse The big black block seems to be about to crush the white base, quivering in fear.",2
francis-bott_ailes-1961.jpg,sadness,MIN,"dark, separated, static",4
francis-bott_ailes-1961.jpg,sadness,MAX,"The image appears like the wings of a bat ready to fold in and envelop. SOME FIGURES ARE THERE usage of black color and particular design usage of black color and particular design SOME FIGURES ARE THERE The coloring and image are gloomy and melancholy as if a person stuck between rocks dull picture, color and presentation paint little collapse BLACK  AND DARK SHADOW The two big black shapes remind me of grief. usage of black color and presentation SOME FIGURES ARE THERE feel very dark paint little collapse SOME FIGURES ARE THERE usage of black color and particular design The colors are gloomy and the solitary figure evokes lonliness paint little collapse SOME FIGURES ARE THERE",4
ernst-wilhelm-nay_untitled-1954.jpg,fear,MIN,"open, colors, pattern attractive color, design and presentation Look like a video game The shapes and patterns look like an old woman's sweater. bright color so better feel This painting is looking like work of an abstract art with different shapes. It feel modern and pleasing to the eyes. The bright colors and slapdash pattern remind me of a child's painting",2
ernst-wilhelm-nay_untitled-1954.jpg,fear,MAX,"With the dept of black color These shapes seem to be clashing and fighting, evoking a fearful response. it is too busy",2
ernst-wilhelm-nay_untitled-1954.jpg,happiness,MIN,"DARK COLOR SPLITS black color of this art form make me unhappy In this art i can see some human faces which is unique and also scary. Contrasting color, conflicting shapes There is a sense of conflict conveyed by the way the elements seem to be crashing into each other.",3
ernst-wilhelm-nay_untitled-1954.jpg,happiness,MAX,some colorful boxes The art is fun and cheerful. Fun shapes of color combination as well shapes The bright colors draw my attention and make me think.,3
stanley-boxer_boundsplayedpause-1982.jpg,fear,MIN,"LOW FADE COLOR This scene could be used as wrapping paper. nice pastel colours, light and calm it looks busy It is bland and mellow. it reminds me of a beach which isn't scary The smoothness of texture and the whirling components make it feel comforting. LOW FADE COLOR",2
stanley-boxer_boundsplayedpause-1982.jpg,fear,MAX,ROUGH STOKES AND COLOR,2
stanley-boxer_boundsplayedpause-1982.jpg,happiness,MIN,The globs of dirty whitish paint look like they were painted by an artist who was feeling sloppy and lazy. No color makes it looks like the life was sucked out of this painting. ROUGH STOKES AND COLOR Jumbled mess of paint that has no rhyme or reason. LOW FADE COLOR dull color and simple image makes it less intense LOW FADE COLOR IT LIKE AN LITTLE ORGANISMS LOW FADE COLOR ROUGH STOKES AND COLOR,3
stanley-boxer_boundsplayedpause-1982.jpg,happiness,MAX,The bright background is cheerful Those sensupus curvy cream colored shapes remind me of an orgy.,3
natalia-dumitresco_galaxy-1959.jpg,fear,MIN,"The elegant looking mosaic is peaceful, not fearful. The blue is calming and soothing the blue is calming It reminds the space expedition the interlinked squares are like a bird's-eye view of my village",2
natalia-dumitresco_galaxy-1959.jpg,fear,MAX,"looks vertiginous, reminds me of falling BLACK COLOR INDICATED ME FEAR Very scared pic the countless tiny squares make me feel afraid of what's in them. This reminds me of a huge explosion in the sky",2
natalia-dumitresco_galaxy-1959.jpg,sadness,MIN,"geometric pattern of colors make me less happy positive color and some sort of brightness attractive color, design and presentation looks too benign The vibrant blues are not at all sad",4
joan-mitchell_untitled-1951-1(1).jpg,fear,MIN,"bright, cheerful but intricate Happy fuzzy picture with lots of colors.",2
joan-mitchell_untitled-1951-1(1).jpg,fear,MAX,The shapes are everywhere and it's hard to see what is going on. ROUGH STOKES AND COLOR ROUGH STOKES AND COLOR,2
joan-mitchell_untitled-1951-1(1).jpg,happiness,MIN,ROUGH STOKES AND COLOR black color of this art form make me unhappy The colors are dull and subdued LOW FADE COLOR dull muddy colors and lack of contrast are depressing looks like many human-ghost-like figures mixture of multi colors with dark combination make me unhappy The image appears smeared and can't be made out. looks like chaos created by random brushes of strokes This busy image seems to be composed of elements clashing against each other in anger. it looks dark LOW FADE COLOR,3
joan-mitchell_untitled-1951-1(1).jpg,happiness,MAX,"Reminds me of the Manhattan skyline, fun an dexciting.",3
john-ferren_untitled-1952.jpg,fear,MIN,looks like some ink drops on a raw canvas It is simple an doesn't make me feel scared or fearful looks so common image .no fear art involved It looks like a japanese zen painting. bright with lots of contrast,2
john-ferren_untitled-1952.jpg,fear,MAX,"The image in the top left quadrant looks like a severed Madusa head, and the rest looks like a bicycle accident, so I'd say it's scary because it looks like someone was killed in a bike accident.",2
john-ferren_untitled-1952.jpg,happiness,MIN,"The darker colors and sparse composition It does not have too many colors and is discombobulated. fusion of colors make me less happiness LOW FADE COLOR looks like a spoilt artwork looks like the IT clown DARK SHADES OF STOKE LIKE A CHILD DRAWING LOW FADE COLOR dullness, color and design LOW FADE COLOR LOW FADE COLOR",3
piet-mondrian_view-from-the-dunes-with-beach-and-piers-1909.jpg,fear,MIN,The colors are calming The orange and blue bands are so harmonious they evoke peace. I find it calming. nature indian culture dull colors are used makes it lest intense Dark yet soft colors like the fall. it's the calmest,2
piet-mondrian_view-from-the-dunes-with-beach-and-piers-1909.jpg,fear,MAX,It looks like the sky after the end of the world All of the colors are dark and brooding. LOW DENSITY COLOR,2
piet-mondrian_view-from-the-dunes-with-beach-and-piers-1909.jpg,happiness,MIN,"Seems dark and dusty. LOW FADE COLOR I feel sad looking at the murky blue and orange bands. the muddy colors feel dreary LOW FADE COLOR dullness, color and design muted colors horizontal movement seems gloomy LOW FADE COLOR The image is created using dull color and has a dull appearance it looks dark the art is looking like a sea with sand LOW FADE COLOR dark muddy and gloomy LOW FADE COLOR",3
piet-mondrian_view-from-the-dunes-with-beach-and-piers-1909.jpg,happiness,MAX,it looks like a river MIXTURE OF MULTI COLOR ART MAKE ME HAPPY FEELINGS PATTERN WITH MULTI COLORS MAKE ME HAPPY The orange and blue patterns remind me of a pretty sunrise. It looks like a calm cool body ofwater at sunriseT w,3
mark-rothko_untitled-4(1).jpg,fear,MIN,"lonely magenta sunset It seems to be very plain and bright simple art make me less fear I see no fear in a purple and black rectangle sitting peacefully one atop the other. a teenager doodle There is something peaceful about the purple, green and orange horizontal elements. just blocks of color the magenta color is like a sunrise pushing back the darkness It is the most plan of the group looks like a blanket simple major color blocks black color is main reason for least intensely There isn't much to convey any emotion While the color choices are a bit creepy in other arrangements, simply having purple and black near each other doesn't evoke fear in the slightest.",2
mark-rothko_untitled-4(1).jpg,fear,MAX,"darkness,design and appearance",2
audrey-flack_abstract-force-homage-to-franz-kline-1952.jpg,fear,MIN,Clumsiness and confusing bright color so better feel,2
audrey-flack_abstract-force-homage-to-franz-kline-1952.jpg,fear,MAX,"paint little collapse hidden faces evoke that feeling Those black shapes remind me of looters breaking into a peaceful community. The images are confused and chaotic, suggesting panic",2
audrey-flack_abstract-force-homage-to-franz-kline-1952.jpg,happiness,MIN,evokes a sense of chaos The black paint looks like an evil creature. black color is main reason least intensely black color of this art form make me unhappy,3
audrey-flack_abstract-force-homage-to-franz-kline-1952.jpg,happiness,MAX,paint little collapse LIKE A MODERN ART LIKE A MODERN ART,3
leon-arthur-tutundjian_nature-morte-aux-pommes-1925.jpg,fear,MIN,"geometric pattern of colors make me less fear This image shows that life is flourishing and it is exhibiting positive emotions. COLOR FULL IMAGE HAS LESS FEAR Reminds me of a cell in biology.  I see life, nothing fearful. Looks very peaceful and composed to me.",2
leon-arthur-tutundjian_nature-morte-aux-pommes-1925.jpg,fear,MAX,It looks like a disease or something. this looks like viruses resembles viruses or microorganisms resembles a virus,2
leon-arthur-tutundjian_nature-morte-aux-pommes-1925.jpg,happiness,MIN,"The three masses resemble parasites in a cell body. LIKE A ONE CELL ANIMAL muted tones and a cloudy palette it looks like growing molds The colors are muted producing a somber effect colors seem messy and dirty dullness, color and picture The three shapes look like cells that are being attacked by parasites.",3
leon-arthur-tutundjian_nature-morte-aux-pommes-1925.jpg,happiness,MAX,LIKE A PLANT CELL nice pastel tones MIXTURE OF MULTI COLOR ART,3
frederic-matys-thursz_untitled-blue-field-1961.jpg,happiness,MIN,"use of blue as the dominant color and the brush strokes seem severe, like they were painted by an angry person It looks cold and gloomy, like a windshield icing over while you're driving at night dark blue color make me less happiness dull picture without bright or attractive color Reminds me of car windows frosting up during a long drive at night in the dead of winter reminds me of sitting in a stalled car, watching the windows frost up hello blueness my old friend blue means saad Blue is often associated with depression. All that blue is depressing to me.",3
frederic-matys-thursz_untitled-blue-field-1961.jpg,happiness,MAX,"LIKE A ART AND LIKE A WATER The single red spot reminds me of the sun breaking through dark and gloomy storm clouds. LIKE A SEA blue color in watery effect make me happy the most calming effect of the 4. rese,resembles a friendly encounter LIKE A SEA",3
frederic-matys-thursz_untitled-blue-field-1961.jpg,sadness,MIN,"Rain on a city street might seem sad, but because I see a red reflection in the top puddle, I am thinking that certain buildings are lit up and so there's more of a sense of city excitement than sadness. placid shades of blue black color of this art form make me unhappy It could represent the creation of new life. The light and dark blues make this look like a shore line. ma blue color in watery effect make me sad is calming waves beutiful blue tones a peaceful shade of blue",4
frederic-matys-thursz_untitled-blue-field-1961.jpg,sadness,MAX,"blue color in watery effect The blue hues are melancholy, like water streaming away. Blue represents water which reminds of the tsunami that takes away thousands of lives every year across the world and so this art evokes sadness most.",4
otto-freundlich_composition-1936.jpg,happiness,MIN,"messy color combination the grey colors mixed in with otherwise bright palette tone down the mood brightness,color and design",3
otto-freundlich_composition-1936.jpg,happiness,MAX,"fun, dynamic image and colors The chaotic pattern of colors is actually intriguing. it is more vibrant and chaotic it feel exuberant The colored shapes suggest confetti, and celebration LIKE A MODERN ART brightness,color and design",3
gustave-singier_provence-soleil-mer-froide-1958.jpg,happiness,MIN,The blue shades are somber,3
gustave-singier_provence-soleil-mer-froide-1958.jpg,happiness,MAX,"the shapes and placement create an energetic movement looks like moon floating on river LIKE A SCENERY LIKE A SCENERY LIKE A SCENERY LIKE A SCENERY It reminds me of standing at the rails of a cruise ship at sunset, beside someone you love reflection of moon floats along with river harmoniously ITS LIKE A SCENERY This looks like a planet or a moon at night partly covered by clouds.  This evokes a peaceful, happy feeling. BECAUSE I LOVE THIS COLOR",3
sam-francis_untitled-1990-2.jpg,happiness,MAX,brightness and attractive color brightness and attractive color brightness and attractive color The bright colors and paint splatters remind the viewer of fireworks attractive design and color COLORFUL PAINT SPLITS paint little collapse brightness and attractive color COLORFUL PAINT SPLITS brightness and attractive color COLORFUL PAINT SPLITS COLORFUL PAINT SPLITS brightness and attractive color COLORFUL PAINT SPLITS,3
ad-reinhardt_untitled-1938.jpg,happiness,MIN,looks like colorful maze yet making one dizzy dull appearance and color,3
ad-reinhardt_untitled-1938.jpg,happiness,MAX,"The colors are bright and festive MIXTURE OF MULTI COLOR ART MAKE ME HAPPY FEELINGS lots of bright and fun colors arranged in an exciting pattern LIKE A MODERN ART The colors are bright and festive brightness,color and design geometric pattern of mixed colors make me happy geometric pattern of mixed colors make me happy",3
ronnie-landfield_garden-of-delight-1971.jpg,happiness,MIN,LOW FADE COLOR colors are being washed away LOW FADE COLOR LOW FADE COLOR dull design without bright or attractive color The colors are too cluttered together so it's hard to make anything out. fusion of colors make me less fear darkest pattern and colors ROUGH STOKES AND COLOR,3
ronnie-landfield_garden-of-delight-1971.jpg,happiness,MAX,"paint little collapse bright, not too striking, like a view combination of color is good All of the pretty colored shapes seem to be moving upward in joy. paint little collapse",3
ronnie-landfield_garden-of-delight-1971.jpg,sadness,MIN,"fusion of colors make me less fear quite colourful, bold strokes red color make me least sad The little yellow star seems to symbolize hope. The bright colors aren't sad at all. scenery like image The brighter colors are uplifting.",4
ronnie-landfield_garden-of-delight-1971.jpg,sadness,MAX,The six black shapes remind me of fears stuck in a bipolar person's mind. LOW DENSITY COLOR LOW DENSITY COLOR the layered colors are frustrating mixture of multi colors make me sad mixture of multi colors make me sad paint little collapse,4
fernand-leduc_jaune-1962.jpg,happiness,MIN,LOW FADE COLOR,3
fernand-leduc_jaune-1962.jpg,happiness,MAX,beautiful and attractive design and color the colors are bright and the shapes are whimsical The colors are bright and vibrant beautiful and attractive design and color The colors are vibrant and bright colorful art make me happy,3
dan-christensen_street-dancer-1986.jpg,happiness,MIN,"aspect like disco party club the brush strokes in the bottom half are chaotic and stressful looking lots of dark colours muddy, disorganized, scattered looks like a broken guitar LIKE A CHILD DRAWING",3
dan-christensen_street-dancer-1986.jpg,happiness,MAX,"image 3 makes me feel the happiest. It looks like a bunch of electric neon lights in the corner of a room. The electric lights signify a pleasant and happy feeling and make me think of a party, which makes me feel happy. beautiful and attractive design and color The back ground color used is appealing. The patterns also induce a feeling of happiness. beautiful and attractive design and color beautiful and attractive design and color The vibrant lines and colors seem happy mystery strokes of lines looks like chords roiling off an electric guitar, like exhilaration and stardom",3
stuart-davis_colonial-cubism-1954.jpg,happiness,MIN,it resembles stress life geometric pattern of colors make me less happy,3
stuart-davis_colonial-cubism-1954.jpg,happiness,MAX,"ELEGANT FORM OF COLORS MAKE ME HAPPR It is bright and fun. beautiful and attractive design and color LIKE A MODERN ART brightness,color and design bright color and design LIKE A MODERN ART beautiful and attractive design and color The colors and composition are bright and vibrant LIKE A MODERN ART beautiful and attractive design and color",3
kazuo-shiraga_crystal-ring-1976.jpg,happiness,MIN,It created less impact to me fusion of colors make me less fear,3
kazuo-shiraga_crystal-ring-1976.jpg,happiness,MAX,"paint little collapse brightness and attractive color The swirl in the middle looks like heaven to me. the shapes and colors have a sense of fun The highlights create a shine that attracts me and makes me happy. bright color and appearance This seems to be a piece of art about creating art, which to an artist should be a joyous thing.  It's like a painting of ceramics being made, with all the mess and potential that implies. looks like a crystal ball-like object",3
morris-louis_delta-theta-1961.jpg,happiness,MIN,"The strands of colors are like a melting rainbow of unmet expectations. It feels like downward movement, towards something negative. strips of multi colors make me least happiness light color with simple design the rainbow colors/pattern reminds me of peace",3
morris-louis_delta-theta-1961.jpg,happiness,MAX,"colorful strips make he happy The identical shapes at either end resemble a painting by Corita Kent of gas tanks, meant to cheer drivers stuck in traffic. reminds me of rainbows LIKE A MODERN ART The bright colors are vibrant and joyful This looks like the Corita Kebnf gas tank painting that cheered up commuters on the Southeasyt Expressway in Massachusetts. LIKE A MODERN ART beautiful and attractive design and color LIKE A MODERN DESIGN beautiful and attractive design and color LIKE A MODERN ART",3
morris-louis_delta-theta-1961.jpg,sadness,MIN,"bright colours, bold lines fusion of colors make me less sad mixture of multi colors with dark combination make me less sad a la Corita Kent, a joyful colorful painting. attractive color, design and presentation a community safety net that saved me from hunger and hopelessness The colored swirls on either side of the painting seem quite cheerful to me. attractive color, design and presentation color, movement, even the rainbow of colors is like waving gay-pride banners colourful, clear lines",4
morris-louis_delta-theta-1961.jpg,sadness,MAX,BLACK  AND DARK SHADOW strips of multi colors make me sad geometric pattern of mixed colors make me sad It looks like someone gave up half way through it,4
victor-pasmore_square-motif-blue-and-gold-the-eclipse-1950.jpg,happiness,MIN,too much brown tone The colors are a bit darker.,3
victor-pasmore_square-motif-blue-and-gold-the-eclipse-1950.jpg,happiness,MAX,LIKE A MODERN ART the squares are like playing with blocks as a child LIKE A MODERN ART,3
victor-pasmore_square-motif-blue-and-gold-the-eclipse-1950.jpg,sadness,MIN,feels like it is an ordinary day silly upside down town This piece with the design would make a nice wall border. geometric pattern of colors make me less happy bright color so better feel The colors are fun and cheerful. looks like colorful toy blocks placed upside down it looks exciting it is more and has more geometric figures,4
victor-pasmore_square-motif-blue-and-gold-the-eclipse-1950.jpg,sadness,MAX,The large amount of brown is sad The lone circle wobbling in the sky looks sad and lonely to me.,4
warren-rohrer_summer-red-1972.jpg,happiness,MIN,"dullness and absence of design orange color camps make me least fear the image looks like vomit orange/red is a bit strong and dull dullness, color and design simple block of color All that orange is very depressing to me.",3
warren-rohrer_summer-red-1972.jpg,happiness,MAX,"pretty pastel colours The orange square has a calming, happy effect on my tired eyes. nice pastel colours and blending I used to get gifts wrapped in foil that resembled this. SIMPLY A PLAIN BACKGROUND ALSO LIKE A FRAME UN FITTED COLOR SHAPES",3
warren-rohrer_summer-red-1972.jpg,sadness,MIN,"This orange square reminds me of a golden sunrise. some sort of serenity in the picture The warm orange color seems happy, not sad. empty orange color box A light orange square suggests peace to me. positive color and some sort of brightness",4
warren-rohrer_summer-red-1972.jpg,sadness,MAX,There's nothing like a monochromatic screen to make someone feel depressed and bored.,4
brice-marden_rodeo-1971.jpg,happiness,MIN,"dullness, color and design It looks like a lonely black asphalt road. nice and uniform Looks like the dark image of a country flag. BLACK AND YELLOW COLOR MAKE LESS HAPPINESS",3
rene-duvillier_aphrodite-1971-1(1).jpg,happiness,MIN,BRIGHT COLOR MAKE ME LEAST HAPPINESS This looks like an unhappy person with hunched posture and a frowning mouth. Looks like the orange is flying away in anger. blue color make me less happiness,3
rene-duvillier_aphrodite-1971-1(1).jpg,happiness,MAX,The orange and blue brushwork shooting upward reminds me of a great orgasm. The orange and blue shape seems to be rising up into the sky in joy. ATTRACTIVE COLOR STOKE,3
ray-parker_love-denise-glad-you-like-it-1960.jpg,happiness,MIN,"The two dark masses remind me of CT scans of tumors dullness, color and design pale and boring blue usually stands for sadness LOW FADE COLOR bright color design and presentation",3
ray-parker_love-denise-glad-you-like-it-1960.jpg,happiness,MAX,relaxed and calm COLORS MAKE ME HAPPY big areas of different calming blues feel very dark nice oval color feel very dark,3
ray-parker_love-denise-glad-you-like-it-1960.jpg,sadness,MIN,"static, blue, plain deep blue not make me sad Blue and green blobs of paint that are soft and round. DARK DISGUST COLOR",4
ray-parker_love-denise-glad-you-like-it-1960.jpg,sadness,MAX,feel very dark,4
winifred-nicholson_moonlight-and-lamplight-1937.jpg,happiness,MIN,"dullness, color and design LOW FADE COLOR AND SIMPLY HAVE SHAPES LOW FADE COLOR The pentagon and circle seem opposed to each other. the neutral bland colors The round and angular objects seem to be at odds with each other. dullness, color and design dullness, color and design",3
stanley-boxer_summonsfromthemilk-1991.jpg,happiness,MIN,"The colors are muted and subdued dullness, color and picture DARK RED COLOR AND SAW A HUMAN FACE ROUGH STOKES AND DESIGN dull picture without bright or attractive color looks a little like Godzilla strolling through rubble that used to be Tokyo dullness, color and picture",3
stanley-boxer_summonsfromthemilk-1991.jpg,happiness,MAX,Very intricate design in the patterns. The colors and strokes suggest confetti and celebration beautiful and attractive design and color,3
wassily-kandinsky_composition-vi-1913.jpg,happiness,MIN,DARK DISGUST COLOR Way too many colors and patterns stacked on top of each other. mixture of multi colors with dark combination make me unhappy it looks dark it is clumsy dark color make me unhappy,3
wassily-kandinsky_composition-vi-1913.jpg,happiness,MAX,beautiful and attractive design and color beautiful and attractive design and color LIKE A MODERN ART beautiful and attractive design and color There are so many bright colors and different designs thrown in together you really have to stare at it to figure out what it is.   It takes your mind off your problems. Very colorful,3
wassily-kandinsky_composition-vi-1913.jpg,sadness,MIN,"This one stands out because it's not monochromatic like #1 and 2. (#4 reminds me of a war memorial wall, so it's very sad). #3 is the least sad because it reminds me of a jazz club--I see what looks like a guitar in the upper middle part of the screen. In the bottom left, there's a head-like shape of a light skinned African American musician. bright an bold It's very fun and whimsical with the colors attractive color, design and presentation cheery colors and whimsical strokes attractive color, design and presentation",4
wassily-kandinsky_composition-vi-1913.jpg,sadness,MAX,SOME FIGURES ARE THERE SOME FIGURES ARE THERE SOME FIGURES ARE THERE SOME FIGURES ARE THERE SOME FIGURES ARE THERE,4
mark-rothko_no-5-no-22.jpg,happiness,MIN,"the red line implies prohibition brightness,color and design DARK CONTRAST COLOR That red bar seems angry to me. Confusing and nothing is clear. brightness,color and design",3
mark-rothko_no-5-no-22.jpg,happiness,MAX,"paint little collapse brightness,color and design brightness,color and design brightness and attractive color BRIGHT COLOR MAKE ME MOST HAPPY feel very dark brightness and attractive color ATTRACTIVE COLORFUL BACKGROUND",3
larry-zox_untitled-1964.jpg,happiness,MIN,"very plain, nothing interesting LOW FADE COLOR dullness, color and design DEEP ROSE COLOR MAKE ME LESS HAPPINESS",3
larry-zox_untitled-1964.jpg,happiness,MAX,horizontal stripes in cheerful colors The colors are pleasant and it's orderly.,3
gosta-adrian-nilsson_komposition-1950.jpg,happiness,MIN,"dullness, color and picture dull design without bright or attractive color the soft earth tones are too subtle to be happy dullness, color and design",3
gosta-adrian-nilsson_komposition-1950.jpg,happiness,MAX,Circle at top left seems friendly presentation appearance and color LIKE A MODERN ART LIKE A MODERN ART The varied shapes have a lot of action.,3
david-bomberg_in-the-hold-1914.jpg,happiness,MIN,"quite dark, looks very busy sky reflected in a faceted window fusion of colors make me less happiness quite dark and busy geometric pattern of colors make me less happy",3
david-bomberg_in-the-hold-1914.jpg,happiness,MAX,"nice to see LIKE A GLASS DESIGN LIKE A GLASS DESIGN LIKE A DESIGN PATTERN The picture evokes a feeling of freedom from conformity. Although the colors aren't as vibrant, the movement of the shapes suggest a party or celebrations",3
johannes-jan-schoonhoven_rad-4-1968.jpg,happiness,MIN,"vent fan blades dullness, color and design pallid and bland dull design without bright or attractive color dull design without bright or attractive color Not much is evoked in the way of emotion. dullness, color and design",3
johannes-jan-schoonhoven_rad-4-1968.jpg,happiness,MAX,LIKE A ORIGAMI DESIGN LIKE A WHEEL IN ORIGAMI Reminds me of some Asian icon for attaining happiness. it is soothing It's the blinding white teeth escaped from a manic grin The wheel which is simple but has a lot of meaning evokes hapiness intensely LIKE A ORIGAMI DESIGN,3
johannes-jan-schoonhoven_rad-4-1968.jpg,sadness,MIN,"I see a nice geometric image, kind of calming, but not sad. There is nothing there to convey feeling it is light and looks like it is about to spin There is such symmetry here that it evokes harmony and serenity, not sadness. the circle with inner slices looks like an exhaust fan the pleated circle is like a chance at a wheel of fortune LIKE A ORIGAMI DESIGN very plain, reminds a wheel it's a white modern image The image is bright and suggests motion looks like fan LIKE A ORIGAMI DESIGN dull design without bright or attractive color LIKE A ORIGAMI DESIGN Not much is conveyed by this piece in the way of emotion.",4
johannes-jan-schoonhoven_rad-4-1968.jpg,sadness,MAX,"dullness, design and presentation dullness, design and presentation",4
sam-francis_untitled-1990-6.jpg,happiness,MIN,"I think the color blue is more sad than happy. The blue circle is mostly alone in the picture and isn’t very happy looking. Looks like a photo of a cell dying as it leaks its contents. It looks like an amoeba's limp dick light color with simple design The deep blues evoke more negative feelings, like sadness or depression.",3
sam-francis_untitled-1990-6.jpg,happiness,MAX,"it is like working steadily and completing a goal BLUE RING MAKE ME HAPPY splash, holy, celebration I like the nature colors. The sky reminds me of a summer sky.",3
sam-francis_untitled-1990-6.jpg,sadness,MIN,"The design of the image is really attractive and does not induce negative feelings like sadness. The circle in the center seems joyous to me, sprouting from the bottom peaceful and relaxed cirle nice blue tones SIMPLY A SHAPE looks like modern art looks like a jellyfish beautiful blue colour, airy The color is brighter and not very sad a hoop, feathers and ornament will be used to craft a suncatcher SIMPLY A SHAPE SIMPLY A SHAPE",4
sam-francis_untitled-1990-6.jpg,sadness,MAX,Confusion despair sexual tension a lonely blue patter paint little collapse looks like a dream catcher strips of blue colors make me happy,4
mark-rothko_white-center.jpg,happiness,MIN,"dull design without bright or attractive color LOW FADE COLOR it looks calm nice subdued hues dull design without bright or attractive color LOW FADE COLOR The colors and composition don't convey much feeling dullness, color and design LOW FADE COLOR dull design without bright or attractive color pink color make less happiness Not much feeling is evoked by this image dull design without bright or attractive color PINK COLOR MAKE ME LEAST HAPPY",3
mark-rothko_white-center.jpg,happiness,MAX,paint little collapse SIMPLY  THE BACKGROUND COLOR looks like one of those layered marzipan type candies or a piece of sushi--food always makes me happy,3
willi-baumeister_ideogram-1937.jpg,happiness,MIN,"appearance,design and color fat Japanese calligraphy it has black I don't know what it says to judge well sinister colors and weird angles unattractive design and presentation",3
willi-baumeister_ideogram-1937.jpg,happiness,MAX,I feel happy looking at this because it reminds me of Chinese calligraphy.  I am Chinese. LIKE A CHINESE TEXT reminds me of travel LIKE A POSTER This feels like a woman dancing. LIKE A POSTER This image resembles callligraphy.  It reminds me of the happiness character. full of zen feelings elongated shapes and big areas of light background and dark blue,3
willi-baumeister_ideogram-1937.jpg,sadness,MIN,"black color of this art form make me sad LIKE A POSTER Remind me a hand written letter LIKE A POSTER Reminiscent of an Asian language character--don't know what it means, so I can't be sad about it. LIKE A POSTER a simple painting looks like swimming tadpoles the strokes are like quick darting movements showing liveliness black color of this art form make me sad",4
willi-baumeister_ideogram-1937.jpg,sadness,MAX,It’s like an angry eye looking at you,4
michel-parmentier_15-octobre-1966.jpg,happiness,MIN,"strips make me less happiness The blue and white bands remind me of a flag, a symbol of chauvinism and oppression The design is simple and there are not attractive colors dullness, color and design Looks like a flag, evocative of war and militarism. Looks like the design of a towel on the beach. SIMPLE STRIPS OF BLUE COLOR Looks like prisoner's ourfits. dullness, color and design The blue and white looks like a cheap sailing flag. The blue and white bars remind me of a prison.",3
michel-parmentier_15-octobre-1966.jpg,happiness,MAX,"peaceful colors and uniform brightness,color and design regular repeating patterns The colors remind me of the Greek flag, and Greece is a beautiful country. Greek food is also delicious, so this image makes me the happiest. The colors look like the colors of a sailing ship. brightness and colors remind me of a sunny",3
frank-stella_gran-cairo-1962.jpg,happiness,MIN,"I get an anxious, intense feeling looking at this squares within squares image. geometric pattern of colors make me less happy This is like a funhouse nightmare hallway that keeps going and going, but you never reach the end. More scary than happy. feels dizzy about it I see anxiety in this geometric pattern.",3
frank-stella_gran-cairo-1962.jpg,happiness,MAX,LIKE A MODERN ART The lines look uniform and in order and the colors pop out. VECTOR PATTERN DESIGN brightness and attractive color LIKE A PATTERN DESIGN The use of design and colors makes you want to gladly try to figure this piece out. LIKE A PATTERN ART,3
leon-berkowitz_cathedral-11-1968.jpg,happiness,MIN,CONFUSED COLOR BLOCKS dull design and presentation more meaningless than the others,3
leon-berkowitz_cathedral-11-1968.jpg,happiness,MAX,"The bright colors give off good vibes. brightness with alternative color looks like a rainbow brightness with alternative color The colors are bright and festive, conveying a sense of joy The pretty rainbow colors makes for a joyful painting. color and its design The bright stripes remind me of giant lollypops given out at a carnival. strips of multi colors make me happy the bold palette and vertical motion evoke cheer brightness with alternative color strips of multi colors make me happy the bright jewel like colors give joyful feeling This evokes a feeling of birthdays, wrapping paper, and happy memories.",3
alma-woodsey-thomas_springtime-in-washington-1971.jpg,happiness,MIN,The concentric circles look like an intense eye staring.,3
